Date,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
8/27/2022,432,1,128,1583654484000,128,1672,FALSE,0,gaN0uoqZD_V4EPxRQyGblIW4Ec2ua0yFK0K00fvEAIKdI5cr
8/27/2022,20,1,125,1575792103000,125,1675,FALSE,0,gaN0uoqZD_V4EPxRQyGblIW4Ec2ua0yFK0K00fvEAIKdI5cr
8/27/2022,895,1,110,1660539979000,110,1690,FALSE,0,gaN0uoqZD_V4EPxRQyGblIW4Ec2ua0yFK0K00fvEAIKdI5cr
8/27/2022,497,1,106,1541054554000,106,1694,FALSE,0,gaN0uoqZD_V4EPxRQyGblIW4Ec2ua0yFK0K00fvEAIKdI5cr
8/27/2022,119,7,607364,1661531580000,585764,0,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,31,7,120808,1658671348000,99208,0,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,17,7,115008,1660230454000,93408,0,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,412,5,86347,1651873208000,64747,0,TRUE,2,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,555,5,65950,1659805781000,44350,0,TRUE,2,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,497,6,62980,1649278167000,41380,0,TRUE,3,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,53,5,53752,1661213147000,32152,0,TRUE,2,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,21,5,46780,1661529130000,25180,0,TRUE,2,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,18,6,42247,1641190538000,20647,0,FALSE,1,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,777,5,38517,1655171388000,16917,0,TRUE,2,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,63,5,32513,1656019008000,10913,0,TRUE,1,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,517,5,28103,1659544808000,6503,0,TRUE,1,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,35,5,23517,1652413338000,1917,0,TRUE,2,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,74,5,23238,1652472757000,1638,0,TRUE,1,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,2,5,23124,1654414048000,1524,0,TRUE,1,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,117,5,22724,1657557862000,1124,0,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,111,5,22185,1630898168000,585,0,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,14,4,20941,1653443618000,8341,659,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,234,4,19789,1649290522000,7189,1811,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,67,4,19031,1659967237000,6431,2569,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,26,4,16180,1641247038000,3580,5420,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,77,4,14945,1655166395000,2345,6655,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,99,4,14507,1657562661000,1907,7093,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,141,4,13990,1659720220000,1390,7610,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,20,4,13861,1656813739000,1261,7739,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,75,4,13209,1655163957000,609,8391,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,39,4,12653,1653365899000,53,8947,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,36,3,12281,1616589531000,6281,319,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,6,3,11925,1657552779000,5925,675,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,201,3,11828,1642553939000,5828,772,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,236,3,11049,1655263549000,5049,1551,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,360,3,10882,1658359965000,4882,1718,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,4,3,10880,1641961957000,4880,1720,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,19,3,10876,1650248741000,4876,1724,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,82,3,10015,1659373577000,4015,2585,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,104,3,9940,1655155726000,3940,2660,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,875,3,9767,1659546503000,3767,2833,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,887,3,9060,1657911647000,3060,3540,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,12,3,8623,1655165398000,2623,3977,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,45,3,8365,1658004042000,2365,4235,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,23,3,8105,1649124408000,2105,4495,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,101,3,7992,1656871418000,1992,4608,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,106,3,7816,1655151202000,1816,4784,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,79,3,7787,1650245636000,1787,4813,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,166,3,7595,1658417680000,1595,5005,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,84,3,6790,1624686156000,790,5810,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,92,3,6262,1643404943000,262,6338,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,202,3,6223,1624765995000,223,6377,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,81,3,6002,1618860459000,2,6598,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,27,2,5879,1631325410000,4079,121,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,157,2,5757,1661233915000,3957,243,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,11,2,5426,1612907290000,3626,574,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,51,2,5354,1631410800000,3554,646,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,498,2,5239,1647073065000,3439,761,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,80,2,4308,1617325356000,2508,1692,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,133,2,4237,1633996919000,2437,1763,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,24,2,3966,1619635845000,2166,2034,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,126,2,3817,1629341455000,2017,2183,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,115,2,3762,1613080507000,1962,2238,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,7,2,3290,1638933269000,1490,2710,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,54,2,3171,1659378407000,1371,2829,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,29,2,3115,1657560717000,1315,2885,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,161,2,2965,1639179395000,1165,3035,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,34,2,2950,1651183164000,1150,3050,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,120,2,2817,1647555961000,1017,3183,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,89,2,2384,1632029518000,584,3616,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,103,2,2325,1616966981000,525,3675,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,32,2,2266,1638599491000,466,3734,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,16,2,2195,1652770519000,395,3805,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,55,2,2065,1608970647000,265,3935,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,432,2,2028,1631944474000,228,3972,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,25,2,1935,1659376352000,135,4065,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,10,2,1834,1654576223000,34,4166,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,246,1,1799,1643850645000,1799,1,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,266,1,1659,1639001932000,1659,141,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,28,1,1646,1620908772000,1646,154,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,163,1,1505,1615512903000,1505,295,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,59,1,1465,1652942777000,1465,335,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,5,1,1422,1613144170000,1422,378,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,350,1,1371,1653363844000,1371,429,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,222,1,1344,1615866756000,1344,456,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,30,1,1268,1613803443000,1268,532,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,267,1,1179,1635207252000,1179,621,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,83,1,1177,1632275317000,1177,623,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,429,1,1126,1609281472000,1126,674,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,57,1,1036,1624832918000,1036,764,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,78,1,989,1615017486000,989,811,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,136,1,956,1647071286000,956,844,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,110,1,782,1651181990000,782,1018,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,62,1,776,1616099508000,776,1024,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,43,1,753,1612995467000,753,1047,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,121,1,713,1616727855000,713,1087,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,427,1,692,1625980201000,692,1108,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,3,1,691,1644026021000,691,1109,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,122,1,654,1615014745000,654,1146,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,876,1,621,1640152494000,621,1179,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,76,1,617,1613781695000,617,1183,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,1,1,611,1608329201000,611,1189,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,114,1,601,1614886410000,601,1199,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,22,1,495,1659807533000,495,1305,TRUE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,33,1,372,1629934593000,372,1428,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,69,1,249,1634516451000,249,1551,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,64,1,224,1617341644000,224,1576,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,245,1,135,1614043914000,135,1665,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,238,1,135,1608335055000,135,1665,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,8,1,122,1608622869000,122,1678,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,15,1,110,1605493185000,110,1690,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,85,1,109,1629052925000,109,1691,FALSE,0,DrFqaGQ6_naHJy-4w76oBtw6K7OKbvas2hjg1GZZ6tmEdprL
8/27/2022,81,6,312712,1660343614000,291112,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,145,7,229370,1661220242000,207770,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,51,6,225279,1660447693000,203679,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,67,7,220112,1661108287000,198512,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,236,6,147121,1661476471000,125521,0,TRUE,1,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,498,7,144244,1660425097000,122644,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,84,6,98137,1660524452000,76537,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,202,5,81809,1661484546000,60209,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,7,5,79131,1659847887000,57531,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,412,5,72214,1654406292000,50614,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,222,6,71570,1661301911000,49970,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,142,6,70681,1661205361000,49081,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,18,6,69969,1660422951000,48369,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,103,6,65123,1661030747000,43523,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,4,5,57011,1661034664000,35411,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,245,6,56205,1660956360000,34605,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,523,6,55684,1661294732000,34084,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,61,6,54785,1658097244000,33185,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,134,6,54779,1661296707000,33179,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,517,5,53678,1661401138000,32078,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,164,6,49405,1661036827000,27805,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,21,5,49339,1661309604000,27739,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,15,5,48859,1661398657000,27259,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,235,5,47200,1661483884000,25600,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,29,6,46996,1660503435000,25396,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,114,5,45768,1654914918000,24168,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,126,5,43805,1661207811000,22205,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,38,5,40057,1659304231000,18457,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,43,5,39496,1659762490000,17896,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,53,5,39156,1660174266000,17556,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,89,5,36929,1660609015000,15329,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,268,5,35925,1661571506000,14325,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,8,5,35877,1660411920000,14277,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,110,5,35433,1660361181000,13833,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,10,5,33540,1661475013000,11940,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,22,5,32916,1661487835000,11316,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,13,5,32400,1661117477000,10800,0,FALSE,1,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,63,5,32131,1661135106000,10531,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,157,5,31542,1661480991000,9942,0,FALSE,1,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,24,5,29042,1658700507000,7442,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,86,5,28965,1647917167000,7365,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,112,5,28427,1661304466000,6827,0,TRUE,1,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,54,5,27379,1657358789000,5779,0,FALSE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,98,5,27360,1660617148000,5760,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,42,5,26140,1661305618000,4540,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,62,5,25962,1660869728000,4362,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,115,5,25429,1659478560000,3829,0,TRUE,2,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,16,5,25162,1661024827000,3562,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,122,5,24886,1658281372000,3286,0,FALSE,1,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,117,5,24418,1660017205000,2818,0,FALSE,1,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,96,5,22762,1661042288000,1162,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,85,5,22435,1658098736000,835,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,99,5,21920,1661047618000,320,0,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,41,5,21901,1660970152000,301,0,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,40,4,21155,1661306766000,8555,445,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,68,4,21023,1647673702000,8423,577,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,777,4,20871,1661303088000,8271,729,TRUE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,79,4,20330,1661122317000,7730,1270,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,23,4,19715,1649558761000,7115,1885,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,11,4,19555,1651206976000,6955,2045,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,131,4,19123,1661479910000,6523,2477,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,119,4,18073,1661203767000,5473,3527,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,60,4,17158,1659760211000,4558,4442,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,1,4,15964,1646098827000,3364,5636,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
8/27/2022,55,4,14961,1645759599000,2361,6639,FALSE,0,bkS6bi7C1KmfmNpukHK-gbZrrDamuX0rscnlJNUYoe_FKhav
