Date,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
8/27/2022,20,3,11229,1645998729000,5229,1371,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,498,3,10987,1659930909000,4987,1613,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,18,3,10984,1660352303000,4984,1616,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,89,3,10291,1646979827000,4291,2309,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,28,3,9793,1659542455000,3793,2807,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,54,3,9445,1654481515000,3445,3155,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,246,3,9435,1658811629000,3435,3165,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,887,3,9254,1659388282000,3254,3346,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,34,3,9230,1660458535000,3230,3370,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,10,3,8877,1660277169000,2877,3723,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,245,3,8653,1653780613000,2653,3947,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,141,3,8624,1650219770000,2624,3976,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,55,3,8407,1658829307000,2407,4193,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,84,3,8263,1658815979000,2263,4337,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,238,3,8125,1653907513000,2125,4475,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,203,3,7904,1657477105000,1904,4696,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,61,3,7867,1655612157000,1867,4733,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
